,month_id,Date,divisor
397,200011,2000-11-30,8708557.480748316
398,200012,2000-12-31,8763050.866162155
399,200101,2001-01-31,8795356.159213696
400,200102,2001-02-28,8822627.245183235
401,200103,2001-03-31,8835032.943830859
402,200104,2001-04-30,8876011.375361517
403,200105,2001-05-31,8887668.256980745
404,200106,2001-06-30,8900353.01330197
405,200107,2001-07-31,8914186.809722347
406,200108,2001-08-31,8943283.253047867
407,200109,2001-09-30,8950103.040283944
408,200110,2001-10-31,8984477.837463276
409,200111,2001-11-30,8989767.967598403
410,200112,2001-12-31,9013993.75086231
411,200201,2002-01-31,9034782.172382012
412,200202,2002-02-28,9044947.203816649
413,200203,2002-03-31,9044782.199287076
414,200204,2002-04-30,9045507.00114586
415,200205,2002-05-31,9065540.18847855
416,200206,2002-06-30,9064724.904900942
417,200207,2002-07-31,9229215.228589764
418,200208,2002-08-31,9117752.98329953
419,200209,2002-09-30,9114100.431971837
420,200210,2002-10-31,9117592.644990742
421,200211,2002-11-30,9091932.983181821
422,200212,2002-12-31,9095953.451588962
423,200301,2003-01-31,9094582.256317634
424,200302,2003-02-28,9092583.735600071
425,200303,2003-03-31,9107627.731663091
426,200304,2003-04-30,9114380.16324216
427,200305,2003-05-31,9105872.52528565
428,200306,2003-06-30,9109694.064065674
429,200307,2003-07-31,9121384.578218943
430,200308,2003-08-31,9129252.585805696
431,200309,2003-09-30,9169000.30096087
432,200310,2003-10-31,9163271.280431326
433,200311,2003-11-30,9171598.352031752
434,200312,2003-12-31,9134255.449204978
435,200401,2004-01-31,9139971.534647653
436,200402,2004-02-29,9166174.429299353
437,200403,2004-03-31,9193447.29294714
438,200404,2004-04-30,9234454.9808453
439,200405,2004-05-31,9231238.440896599
440,200406,2004-06-30,9216261.159505276
441,200407,2004-07-31,9236093.067675998
442,200408,2004-08-31,9240830.494189126
443,200409,2004-09-30,9228196.832250714
444,200410,2004-10-31,9202234.523973456
445,200411,2004-11-30,9180164.223729363
446,200412,2004-12-31,9233893.630338635
447,200501,2005-01-31,9222226.40157627
448,200502,2005-02-28,9214815.4259887
449,200503,2005-03-31,9233512.225065434
450,200504,2005-04-30,9234730.841171283
451,200505,2005-05-31,9209280.372116745
452,200506,2005-06-30,9206745.660866426
453,200507,2005-07-31,9216695.39936557
454,200508,2005-08-31,9222397.805175649
455,200509,2005-09-30,9218862.051245091
456,200510,2005-10-31,9218348.844367485
457,200511,2005-11-30,9240582.90857796
458,200512,2005-12-31,9240052.764413718
459,200601,2006-01-31,9207627.154834073
460,200602,2006-02-28,9226762.285572017
461,200603,2006-03-31,9228798.126151495
462,200604,2006-04-30,9248242.381559975
463,200605,2006-05-31,9265322.726979561
464,200606,2006-06-30,9261944.610612549
465,200607,2006-07-31,9237663.198033884
466,200608,2006-08-31,9207622.11711497
467,200609,2006-09-30,9198017.913335105
468,200610,2006-10-31,9180397.134475129
469,200611,2006-11-30,9180609.542579938
470,200612,2006-12-31,9188460.088832885
471,200701,2007-01-31,9189695.978870884
472,200702,2007-02-28,9166595.462735418
473,200703,2007-03-31,9155083.384087477
474,200704,2007-04-30,9132329.683857838
475,200705,2007-05-31,9103163.784865448
476,200706,2007-06-30,9088858.79341079
477,200707,2007-07-31,9073501.40296211
478,200708,2007-08-31,9044072.90970242
479,200709,2007-09-30,9024881.370163228
480,200710,2007-10-31,9004225.577588454
481,200711,2007-11-30,8977375.858596351
482,200712,2007-12-31,8986170.042101257
483,200801,2008-01-31,8958513.620537769
484,200802,2008-02-29,8926683.667388942
485,200803,2008-03-31,8930443.238841066
486,200804,2008-04-30,8917232.712246913
487,200805,2008-05-31,8911928.938028755
488,200806,2008-06-30,8950777.162301984
489,200807,2008-07-31,8965499.279755613
490,200808,2008-08-31,8960407.792507738
491,200809,2008-09-30,9010226.194295073
492,200810,2008-10-31,9003489.225234808
493,200811,2008-11-30,8970644.454134963
494,200812,2008-12-31,8994597.286272261
495,200901,2009-01-31,9003373.268368287
496,200902,2009-02-28,9012889.702962127
497,200903,2009-03-31,9031370.707253162
498,200904,2009-04-30,8996488.307333304
499,200905,2009-05-31,9020094.34383712
500,200906,2009-06-30,9090483.826003535
501,200907,2009-07-31,9073271.79219096
502,200908,2009-08-31,9099335.52458581
503,200909,2009-09-30,9150244.990751164
504,200910,2009-10-31,9121670.27770653
505,200911,2009-11-30,9120610.406283168
506,200912,2009-12-31,9186906.762063269
507,201001,2010-01-31,9188822.297590947
508,201002,2010-02-28,9225917.215318853
509,201003,2010-03-31,9271888.167546488
510,201004,2010-04-30,9275888.703172032
511,201005,2010-05-31,9275080.711323256
512,201006,2010-06-30,9261432.07974213
513,201007,2010-07-31,9252104.528301071
514,201008,2010-08-31,9257651.843994701
515,201009,2010-09-30,9257985.694512146
516,201010,2010-10-31,9254192.219771648
517,201011,2010-11-30,9274163.223550795
518,201012,2010-12-31,9295938.869144969
519,201101,2011-01-31,9327139.231334766
520,201102,2011-02-28,9305331.493896626
521,201103,2011-03-31,9323167.556881592
522,201104,2011-04-30,9329142.442567868
523,201105,2011-05-31,9326549.777551234
524,201106,2011-06-30,9322531.19210397
525,201107,2011-07-31,9345411.533891216
526,201108,2011-08-31,9329973.848928934
527,201109,2011-09-30,9322105.64670925
528,201110,2011-10-31,9308486.45906242
529,201111,2011-11-30,9264034.591969477
530,201112,2011-12-31,9268401.518132316
531,201201,2012-01-31,9262295.469005141
532,201202,2012-02-29,9243894.625724444
533,201203,2012-03-31,9257913.868644139
534,201204,2012-04-30,9253950.518068872
535,201205,2012-05-31,9251849.07486801
536,201206,2012-06-30,9252750.839363305
537,201207,2012-07-31,9253094.997991866
538,201208,2012-08-31,9229140.84709189
539,201209,2012-09-30,9240784.715674706
540,201210,2012-10-31,9237068.770664379
541,201211,2012-11-30,9217372.020419698
542,201212,2012-12-31,9218115.119148389
543,201301,2013-01-31,9217190.207831128
544,201302,2013-02-28,9192838.397381375
545,201303,2013-03-31,9200089.167870034
546,201304,2013-04-30,9196361.737467505
547,201305,2013-05-31,9204450.846748967
548,201306,2013-06-30,9210239.194978671
549,201307,2013-07-31,9183756.159424482
550,201308,2013-08-31,9166083.618041568
551,201309,2013-09-30,9177318.733029528
552,201310,2013-10-31,9156786.56245392
553,201311,2013-11-30,9154020.882111916
554,201312,2013-12-31,9224172.795254204
555,201401,2014-01-31,9213381.945720166
556,201402,2014-02-28,9218600.074922305
557,201403,2014-03-31,9205715.308059733
558,201404,2014-04-30,9204504.481549649
559,201405,2014-05-31,9188915.107208477
560,201406,2014-06-30,9183474.331122302
561,201407,2014-07-31,9173209.599446798
562,201408,2014-08-31,9157712.137125414
563,201409,2014-09-30,9159026.261612928
564,201410,2014-10-31,9134643.613674255
565,201411,2014-11-30,9129490.038480349
566,201412,2014-12-31,9156308.916418068
567,201501,2015-01-31,9168635.756541932
568,201502,2015-02-28,9139384.521472292
569,201503,2015-03-31,9167040.331888061
570,201504,2015-04-30,9154420.512796964
571,201505,2015-05-31,9132890.741072698
572,201506,2015-06-30,9123321.404922951
573,201507,2015-07-31,9141391.472703466
574,201508,2015-08-31,9133173.986796398
575,201509,2015-09-30,9148876.200807413
576,201510,2015-10-31,9119909.437414853
577,201511,2015-11-30,9116989.610167978
578,201512,2015-12-31,9108582.142238842
579,201601,2016-01-31,9111977.124645658
580,201602,2016-02-29,9061012.383485869
581,201603,2016-03-31,9049402.556335576
582,201604,2016-04-30,9052721.392416883
583,201605,2016-05-31,9021341.775992885
584,201606,2016-06-30,9006041.229473667
585,201607,2016-07-31,8989576.759664714
586,201608,2016-08-31,8978264.874522768
587,201609,2016-09-30,8996740.418212289
588,201610,2016-10-31,8985645.033879383
589,201611,2016-11-30,8959961.45044712
590,201612,2016-12-31,8941756.61776142
591,201701,2017-01-31,8939434.850239355
592,201702,2017-02-28,8918505.544870365
593,201703,2017-03-31,8930664.948749397
594,201704,2017-04-30,8938398.449196724
595,201705,2017-05-31,8930758.887688361
596,201706,2017-06-30,8923562.706449186
597,201707,2017-07-31,8890245.720626688
598,201708,2017-08-31,8881452.054329006
599,201709,2017-09-30,8879784.615647113
600,201710,2017-10-31,8877302.246557651
601,201711,2017-11-30,8871396.459073346
602,201712,2017-12-31,8855108.106637696
603,201801,2018-01-31,8863664.510904005
604,201802,2018-02-28,8839028.617289457
605,201803,2018-03-31,8842032.039894706
606,201804,2018-04-30,8820862.14079989
607,201805,2018-05-31,8821195.738680612
608,201806,2018-06-30,8802155.332845496
