,month_id,Date,divisor
141,197110,1971-10-01,4910312.352245863
142,197111,1971-11-01,5138551.936031472
143,197112,1971-12-01,5309439.820510235
144,197201,1972-01-01,5185463.125605034
145,197202,1972-02-01,5224361.645674905
146,197203,1972-03-01,5134390.67084494
147,197204,1972-04-01,5106156.761259192
148,197205,1972-05-01,5245505.840297122
149,197206,1972-06-01,5121166.576388889
150,197207,1972-07-01,5171088.467817164
151,197208,1972-08-01,5167098.39527027
152,197209,1972-09-01,5277179.992001828
153,197210,1972-10-01,5306413.938754562
154,197211,1972-11-01,5281102.177454388
155,197212,1972-12-01,5333593.10106383
156,197301,1973-01-01,5197359.252005912
157,197302,1973-02-01,5178605.415936952
158,197303,1973-03-01,5260546.474644128
159,197304,1973-04-01,5142743.541477788
160,197305,1973-05-01,5266076.545592351
161,197306,1973-06-01,5342100.33456584
162,197307,1973-07-01,5491398.868738186
163,197308,1973-08-01,5398187.994942197
164,197309,1973-09-01,5522435.080492425
165,197310,1973-10-01,5303566.3712431695
166,197311,1973-11-01,5073920.690563725
167,197312,1973-12-01,5551897.372863473
168,197401,1974-01-01,5421736.224118198
169,197402,1974-02-01,5552606.227929374
170,197403,1974-03-01,5203719.49597188
171,197404,1974-04-01,5276710.393007788
172,197405,1974-05-01,5264987.898684064
173,197406,1974-06-01,5172352.567101013
174,197407,1974-07-01,5396141.071428571
175,197408,1974-08-01,5123705.926114691
176,197409,1974-09-01,5034654.504917792
177,197410,1974-10-01,5808061.69264833
178,197411,1974-11-01,5336778.8524533035
179,197412,1974-12-01,5605679.851274788
180,197501,1975-01-01,5816153.5608461965
181,197502,1975-02-01,5611639.893882647
182,197503,1975-03-01,5526902.794521365
183,197504,1975-04-01,5738637.901322002
184,197505,1975-05-01,5653305.920504995
185,197506,1975-06-01,5765316.176271644
186,197507,1975-07-01,5374132.492701914
187,197508,1975-08-01,5678498.302415121
188,197509,1975-09-01,5554180.47050313
189,197510,1975-10-01,5653908.30134357
190,197511,1975-11-01,5704717.270595093
191,197512,1975-12-01,5751263.569616686
192,197601,1976-01-01,5919001.131788148
193,197602,1976-02-01,5649367.737326044
194,197603,1976-03-01,5813239.7113006925
195,197604,1976-04-01,5707689.937438665
196,197605,1976-05-01,5675961.919466403
197,197606,1976-06-01,5886368.493369352
198,197607,1976-07-01,5986568.700815739
199,197608,1976-08-01,6013419.060987416
200,197609,1976-09-01,6030128.8092417065
201,197610,1976-10-01,6119319.144995093
202,197611,1976-11-01,6100263.221343873
203,197612,1976-12-01,6257392.190186246
204,197701,1977-01-01,5993386.427625241
205,197702,1977-02-01,6030930.811262377
206,197703,1977-03-01,5982867.887052684
207,197704,1977-04-01,6084989.898409894
208,197705,1977-05-01,5990436.855128595
209,197706,1977-06-01,6246525.297738946
210,197707,1977-07-01,6096147.363398204
211,197708,1977-08-01,6128856.81713555
212,197709,1977-09-01,6216422.952821366
213,197710,1977-10-01,6103347.863772136
214,197711,1977-11-01,6249665.7496287655
215,197712,1977-12-01,6336405.496562568
216,197801,1978-01-01,6171388.68767313
217,197802,1978-02-01,6103497.1236513825
218,197803,1978-03-01,6269951.32782594
219,197804,1978-04-01,6538227.887363823
220,197805,1978-05-01,6257923.315753003
221,197806,1978-06-01,6142020.981594307
222,197807,1978-07-01,6516265.5295040645
223,197808,1978-08-01,6262547.2479547635
224,197809,1978-09-01,6223397.274422522
225,197810,1978-10-01,5890067.730492048
226,197811,1978-11-01,6378395.602365115
227,197812,1978-12-01,6408612.476589325
228,197901,1979-01-01,6429302.967982149
229,197902,1979-02-01,6315514.767000916
230,197903,1979-03-01,6550293.423451548
231,197904,1979-04-01,6437060.763956905
232,197905,1979-05-01,6431193.958688458
233,197906,1979-06-01,6547876.368608653
234,197907,1979-07-01,6560153.409201558
235,197908,1979-08-01,6618954.172486033
236,197909,1979-09-01,6544834.631675875
237,197910,1979-10-01,6339754.450956938
238,197911,1979-11-01,6683278.649951784
239,197912,1979-12-01,6562301.825139146
240,198001,1980-01-01,6767306.254508566
241,198002,1980-02-01,6485516.919991327
242,198003,1980-03-01,6419556.136580707
243,198004,1980-04-01,6819516.149878641
244,198005,1980-05-01,6841227.365947075
245,198006,1980-06-01,6608732.915575917
246,198007,1980-07-01,6734780.568656093
247,198008,1980-08-01,6582835.928137652
248,198009,1980-09-01,6622585.791007905
249,198010,1980-10-01,6528143.732238864
250,198011,1980-11-01,6934645.583548269
251,198012,1980-12-01,6887071.279962547
252,198101,1981-01-01,6608709.957706767
253,198102,1981-02-01,6950150.855724298
254,198103,1981-03-01,6924536.7553491
255,198104,1981-04-01,6726516.03608631
256,198105,1981-05-01,6879164.308086561
257,198106,1981-06-01,6805598.202947846
258,198107,1981-07-01,6984732.871804803
259,198108,1981-08-01,6523721.693190587
260,198109,1981-09-01,6759721.237320372
261,198110,1981-10-01,7005782.007512521
262,198111,1981-11-01,7110489.76098454
263,198112,1981-12-01,6876546.942144589
264,198201,1982-01-01,7134458.151641091
265,198202,1982-02-01,6870896.304585153
266,198203,1982-03-01,7029148.189869134
267,198204,1982-04-01,6971924.736134996
268,198205,1982-05-01,6713351.218857388
269,198206,1982-06-01,7016090.366340018
270,198207,1982-07-01,6797185.885511883
271,198208,1982-08-01,7670195.028486782
272,198209,1982-09-01,6955689.540951797
273,198210,1982-10-01,7143531.06914092
274,198211,1982-11-01,7125050.7168718325
275,198212,1982-12-01,7218956.953909612
276,198301,1983-01-01,7207063.642584892
277,198302,1983-02-01,7198801.608480926
278,198303,1983-03-01,7209835.81879526
279,198304,1983-04-01,7458688.593849081
280,198305,1983-05-01,7089292.200639854
281,198306,1983-06-01,7279764.962439904
282,198307,1983-07-01,7031257.017215569
283,198308,1983-08-01,7310436.206896552
284,198309,1983-09-01,7226886.625672847
285,198310,1983-10-01,7111245.709973167
286,198311,1983-11-01,7353456.715345037
287,198312,1983-12-01,7304592.639902676
288,198401,1984-01-01,7176412.51577524
289,198402,1984-02-01,7230964.367450731
290,198403,1984-03-01,7338301.955209657
291,198404,1984-04-01,7365885.984295686
292,198405,1984-05-01,6988957.729885058
293,198406,1984-06-01,7187849.693011104
294,198407,1984-07-01,7198003.897253475
295,198408,1984-08-01,7303550.426551094
296,198409,1984-09-01,7207108.189343769
297,198410,1984-10-01,7259141.542779125
298,198411,1984-11-01,7059544.620414913
299,198412,1984-12-01,7280301.158054711
300,198501,1985-01-01,7493114.302156177
301,198502,1985-02-01,7172828.579325594
302,198503,1985-03-01,7188138.069955407
303,198504,1985-04-01,7117040.0671373205
304,198505,1985-05-01,7318700.280557058
305,198506,1985-06-01,7170025.676283748
306,198507,1985-07-01,6999236.0506493505
307,198508,1985-08-01,7062697.188661709
308,198509,1985-09-01,6948408.457360131
309,198510,1985-10-01,7162266.65480666
310,198511,1985-11-01,7152290.043037974
311,198512,1985-12-01,7143518.700554751
312,198601,1986-01-01,7130830.721061479
313,198602,1986-02-01,7245317.58887876
314,198603,1986-03-01,7195755.0322858365
315,198604,1986-04-01,6902356.658088235
316,198605,1986-05-01,7239289.144654088
317,198606,1986-06-01,7128812.6921117
318,198607,1986-07-01,6879402.633742714
319,198608,1986-08-01,7235453.791836735
320,198609,1986-09-01,6785592.400335711
321,198610,1986-10-01,7165719.078559393
322,198611,1986-11-01,7062546.179620563
323,198612,1986-12-01,6739506.503419148
324,198701,1987-01-01,7197756.120274102
325,198702,1987-02-01,7030192.681559274
326,198703,1987-03-01,6916750.56559829
327,198704,1987-04-01,6934516.614241272
328,198705,1987-05-01,6966849.719387755
329,198706,1987-06-01,6979817.362723955
330,198707,1987-07-01,7109900.45509513
331,198708,1987-08-01,6956708.498026716
332,198709,1987-09-01,7033179.273611547
333,198710,1987-10-01,6253684.850999286
334,198711,1987-11-01,6533163.825
335,198712,1987-12-01,7117954.766078838
336,198801,1988-01-01,7103345.963572854
337,198802,1988-02-01,7188492.295137543
338,198803,1988-03-01,6712836.677173505
339,198804,1988-04-01,6902853.675266565
340,198805,1988-05-01,7101744.159996094
341,198806,1988-06-01,6951314.579331364
342,198807,1988-07-01,6941019.206150129
343,198808,1988-08-01,6827431.2215585895
344,198809,1988-09-01,6957653.388992538
345,198810,1988-10-01,6878752.4053713055
346,198811,1988-11-01,6908699.624538746
347,198812,1988-12-01,6774906.99954792
348,198901,1989-01-01,6993327.139103014
349,198902,1989-02-01,6582640.196853741
350,198903,1989-03-01,6690550.068329347
351,198904,1989-04-01,6809548.5949388025
352,198905,1989-05-01,6778435.454762664
353,198906,1989-06-01,6515432.822443621
354,198907,1989-07-01,6907041.240584514
355,198908,1989-08-01,6742349.31585401
356,198909,1989-09-01,6633255.964943852
357,198910,1989-10-01,6466532.798287277
358,198911,1989-11-01,6712020.9351117
359,198912,1989-12-01,6691289.575803213
360,199001,1990-01-01,6380731.140247668
361,199002,1990-02-01,6624831.05008322
362,199003,1990-03-01,6627777.530949005
363,199004,1990-04-01,6430299.531314684
364,199005,1990-05-01,6784607.770164168
365,199006,1990-06-01,6525810.662927662
366,199007,1990-07-01,6483373.932380635
367,199008,1990-08-01,6387249.944444444
368,199009,1990-09-01,6350296.944453251
369,199010,1990-10-01,6483357.965808707
370,199011,1990-11-01,6693666.223357861
371,199012,1990-12-01,6579141.199809886
372,199101,1991-01-01,6920285.247626655
373,199102,1991-02-01,6639495.653674156
374,199103,1991-03-01,6627764.221822285
375,199104,1991-04-01,6502116.575965286
376,199105,1991-05-01,6784551.807918198
377,199106,1991-06-01,6477606.192008776
378,199107,1991-07-01,6739388.412441154
379,199108,1991-08-01,6711664.222842836
380,199109,1991-09-01,6653005.544453771
381,199110,1991-10-01,6739058.27598351
382,199111,1991-11-01,6487551.20604659
383,199112,1991-12-01,7178993.490515045
384,199201,1992-01-01,6599480.103886272
385,199202,1992-02-01,6722488.448346907
386,199203,1992-03-01,6697437.78568097
387,199204,1992-04-01,6870989.795599028
388,199205,1992-05-01,6755920.788433258
389,199206,1992-06-01,6788461.410035026
390,199207,1992-07-01,6954375.263522467
391,199208,1992-08-01,6744161.994682124
392,199209,1992-09-01,6801240.631571401
393,199210,1992-10-01,6928011.341212121
394,199211,1992-11-01,6961936.269776985
395,199212,1992-12-01,6852198.950251355
396,199301,1993-01-01,6899784.934976908
397,199302,1993-02-01,6869237.459814354
398,199303,1993-03-01,6892119.372834103
399,199304,1993-04-01,6819108.091653878
400,199305,1993-05-01,6938840.346434588
401,199306,1993-06-01,6935955.166160782
402,199307,1993-07-01,6919693.457544322
403,199308,1993-08-01,7048106.660537732
404,199309,1993-09-01,6916364.184576692
405,199310,1993-10-01,6995556.453707696
406,199311,1993-11-01,6960432.780736244
407,199312,1993-12-01,7006238.473548664
408,199401,1994-01-01,7135040.33145521
409,199402,1994-02-01,6961549.814188473
410,199403,1994-03-01,6782501.401974946
411,199404,1994-04-01,7117195.115348925
412,199405,1994-05-01,7144393.385312708
413,199406,1994-06-01,6963089.305757096
414,199407,1994-07-01,7243136.046605007
415,199408,1994-08-01,7310302.486523673
416,199409,1994-09-01,7136962.146918366
417,199410,1994-10-01,7313815.339390052
418,199411,1994-11-01,7065366.656769918
419,199412,1994-12-01,7256147.53523254
420,199501,1995-01-01,7269219.214669532
421,199502,1995-02-01,7281560.586332545
422,199503,1995-03-01,7326866.865051202
423,199504,1995-04-01,7302631.269934634
424,199505,1995-05-01,7363567.087779921
425,199506,1995-06-01,7311535.10742097
426,199507,1995-07-01,7319927.0692044785
427,199508,1995-08-01,7302809.905921912
428,199509,1995-09-01,7349792.560516267
429,199510,1995-10-01,7283365.525500927
430,199511,1995-11-01,7445477.037155979
431,199512,1995-12-01,7356185.229916852
432,199601,1996-01-01,7636367.249265161
433,199602,1996-02-01,7289680.268536195
434,199603,1996-03-01,7389223.991946389
435,199604,1996-04-01,7503596.515598684
436,199605,1996-05-01,7517596.034568153
437,199606,1996-06-01,7461162.8315258045
438,199607,1996-07-01,7393921.948895305
439,199608,1996-08-01,7346012.885744251
440,199609,1996-09-01,7593701.775130394
441,199610,1996-10-01,7520364.675462606
442,199611,1996-11-01,7699997.306027159
443,199612,1996-12-01,7462229.223763875
444,199701,1997-01-01,7729161.409337397
445,199702,1997-02-01,7461618.425084583
446,199703,1997-03-01,7199446.513015048
447,199704,1997-04-01,7896209.686751405
448,199705,1997-05-01,7677712.314775162
449,199706,1997-06-01,7609370.538720059
450,199707,1997-07-01,7805724.555017422
451,199708,1997-08-01,7390884.252020782
452,199709,1997-09-01,7720045.308931506
453,199710,1997-10-01,7351111.147240622
454,199711,1997-11-01,7783830.925798013
455,199712,1997-12-01,7731997.297362241
456,199801,1998-01-01,7834969.797375851
457,199802,1998-02-01,7891551.312381053
458,199803,1998-03-01,7891852.935032689
459,199804,1998-04-01,7715756.954937286
460,199805,1998-05-01,7608931.646905053
461,199806,1998-06-01,7967454.285579759
462,199807,1998-07-01,7609139.10673062
463,199808,1998-08-01,7036592.923021627
464,199809,1998-09-01,7878609.480938431
465,199810,1998-10-01,8474713.084278477
466,199811,1998-11-01,8090071.455549924
467,199812,1998-12-01,8241346.377410613
468,199901,1999-01-01,8251359.373087406
469,199902,1999-02-01,7998333.293240306
470,199903,1999-03-01,8072870.891656133
471,199904,1999-04-01,8068919.811450186
472,199905,1999-05-01,7907293.910276863
473,199906,1999-06-01,8372320.7960237805
474,199907,1999-07-01,7787349.001305223
475,199908,1999-08-01,8061800.535173523
476,199909,1999-09-01,7893972.793105214
477,199910,1999-10-01,8557816.720892116
478,199911,1999-11-01,8178584.885988138
479,199912,1999-12-01,8515114.944848565
480,200001,2000-01-01,8127642.782628048
481,200002,2000-02-01,8192373.582997668
482,200003,2000-03-01,8687677.811667738
483,200004,2000-04-01,8362318.502508951
484,200005,2000-05-01,8446508.445058232
485,200006,2000-06-01,8446634.534456516
486,200007,2000-07-01,8365264.105167041
487,200008,2000-08-01,8823680.723939978
488,200009,2000-09-01,8485619.641350424
489,200010,2000-10-01,8935386.338104824
490,200011,2000-11-01,8309858.682846651
491,200012,2000-12-01,8692929.603793265
492,200101,2001-01-01,8995413.750101076
493,200102,2001-02-01,8377965.480675857
494,200103,2001-03-01,8644899.250086656
495,200104,2001-04-01,9320766.803149331
496,200105,2001-05-01,8785874.627456222
497,200106,2001-06-01,8797676.806150915
498,200107,2001-07-01,8964365.884461787
499,200108,2001-08-01,8602398.837496817
500,200109,2001-09-01,8918402.759566138
501,200110,2001-10-01,8844193.167860402
502,200111,2001-11-01,9067515.677607818
503,200112,2001-12-01,9038793.590429109
504,200201,2002-01-01,8955465.05575828
505,200202,2002-02-01,9094746.308048733
506,200203,2002-03-01,8994611.365707798
507,200204,2002-04-01,8760702.022316152
508,200205,2002-05-01,8963817.981684502
509,200206,2002-06-01,8848302.161811406
510,200207,2002-07-01,9311233.177311612
511,200208,2002-08-01,9152923.100554708
512,200209,2002-09-01,8562408.591947546
513,200210,2002-10-01,9449702.047935365
514,200211,2002-11-01,9355519.404221172
515,200212,2002-12-01,8900110.951952891
516,200301,2003-01-01,8687080.32319499
517,200302,2003-02-01,9137338.935522024
518,200303,2003-03-01,9124301.866744623
519,200304,2003-04-01,9389748.052627439
520,200305,2003-05-01,9374682.365314756
521,200306,2003-06-01,8985219.4994251
522,200307,2003-07-01,9100891.008580007
523,200308,2003-08-01,9299746.242173556
524,200309,2003-09-01,8957907.507796437
525,200310,2003-10-01,9268954.171981169
526,200311,2003-11-01,9244104.55864368
527,200312,2003-12-01,9398653.870928338
528,200401,2004-01-01,9128753.577849397
529,200402,2004-02-01,9178841.09211622
530,200403,2004-03-01,9211687.286063807
531,200404,2004-04-01,9022121.83268335
532,200405,2004-05-01,9381077.183068246
533,200406,2004-06-01,9282000.936835693
534,200407,2004-07-01,9201599.18119094
535,200408,2004-08-01,9370667.497661395
536,200409,2004-09-01,9202766.159019738
537,200410,2004-10-01,9309230.546624897
538,200411,2004-11-01,9218488.860932127
539,200412,2004-12-01,9331760.382651912
540,200501,2005-01-01,9221133.544992846
541,200502,2005-02-01,9245310.509673815
542,200503,2005-03-01,9122932.628496109
543,200504,2005-04-01,9174616.227346426
544,200505,2005-05-01,9312606.140626252
545,200506,2005-06-01,9123121.071457684
546,200507,2005-07-01,9306732.824968092
547,200508,2005-08-01,9192717.87562384
548,200509,2005-09-01,9240594.718407791
549,200510,2005-10-01,9334742.137856975
550,200511,2005-11-01,9331019.446576199
551,200512,2005-12-01,9139164.598865358
552,200601,2006-01-01,9217347.968969213
553,200602,2006-02-01,9255743.85198814
554,200603,2006-03-01,9236573.560131665
555,200604,2006-04-01,9308184.75905321
556,200605,2006-05-01,9122250.015356058
557,200606,2006-06-01,9387810.148982229
558,200607,2006-07-01,9358023.15305175
559,200608,2006-08-01,9326870.892076943
560,200609,2006-09-01,9324428.361838223
