Unnamed: 0,date,1-mo,2-mo,3-mo,6-mo,12-mo,24-mo
81,2020-04-29 00:00:00,0.0855636926730079,,0.0884876645975327,0.0816233477351285,0.0668765683662927,
82,2020-04-30 00:00:00,0.0970302811547398,,0.0952987645847652,0.0867682989338746,0.0702410061269233,
83,2020-05-01 00:00:00,0.1150476201782188,,0.1110171205166492,0.0982097823185467,0.0782362244760338,
84,2020-05-04 00:00:00,0.1061594008476658,,0.1052173602254222,0.0952220597890557,0.0762549804240016,
85,2020-05-05 00:00:00,0.0946545121683636,,0.0973202828762077,0.0905117580414874,0.0739160329772281,
86,2020-05-06 00:00:00,0.0988820503422878,,0.0987195524655425,0.0916981657482194,0.0750848042563817,
87,2020-05-07 00:00:00,0.0889772827278099,,0.0932138732618478,0.0882059873817455,0.0725913974987612,
88,2020-05-08 00:00:00,0.0673765082906574,,0.0800598434651348,0.0788589125407815,0.0668440611932355,
89,2020-05-11 00:00:00,0.0649329993928718,,0.0732990389920297,0.0743130508517213,0.0636999369963472,
90,2020-05-12 00:00:00,0.0879024318534762,,0.0866002101646344,0.0832861027887161,0.0690554254860214,
91,2020-05-13 00:00:00,0.1068477021611924,,0.1004293219032903,0.0937647797249434,0.0768750060183622,
92,2020-05-14 00:00:00,0.094840661250918,,0.0937055641224484,0.0897470261329316,0.0730170749746947,
93,2020-05-15 00:00:00,0.0835034133997634,,0.0877709067931723,0.0861844122159227,0.0713660815531756,
94,2020-05-18 00:00:00,0.0728234195919464,,0.077169225503842,0.0769971272792394,0.0644228456883409,
95,2020-05-19 00:00:00,0.0809676211684145,,0.0809833257411752,0.079453083262445,0.0658611816732728,
96,2020-05-20 00:00:00,0.0690440792100336,,0.0734701191171908,0.0742618255897629,0.0624710522147822,
97,2020-05-21 00:00:00,0.0742415011109967,,0.0780512423654649,0.0784765542252477,0.0652390724086177,
98,2020-05-22 00:00:00,0.0685206457910531,,0.0765347084163489,0.0778184664346725,0.0645677516329981,
99,2020-05-26 00:00:00,0.0707478176969232,,0.073455621454671,0.0741465443437371,0.061422726473995,
100,2020-05-27 00:00:00,0.0664151616699151,,0.068471179654613,0.06970163814459,0.0582706070544353,
101,2020-05-28 00:00:00,0.0732598160115686,,0.0736225350279069,0.0731483937579387,0.0601625475128274,
102,2020-05-29 00:00:00,0.0648874122184498,,0.0701622774793066,0.0707312163364677,0.0587913419654465,
103,2020-06-01 00:00:00,0.0681847877850746,,0.0714920419489356,0.0706674522235603,0.0588143546235768,
104,2020-06-02 00:00:00,0.0623928556116695,,0.0672919205630573,0.0677586014577073,0.0569897432955018,
105,2020-06-03 00:00:00,0.0572296928733343,,0.0639835339656193,0.065352769758157,0.0555406850956213,
106,2020-06-04 00:00:00,0.0583820203231217,,0.0636714690159936,0.0653734752272463,0.0560475504836555,
107,2020-06-05 00:00:00,0.0494045812942797,,0.0562762081294954,0.059017244291213,0.0511670557865596,
108,2020-06-08 00:00:00,0.0567748483204474,,0.0595994684866586,0.060618272213062,0.0515342619533294,
109,2020-06-09 00:00:00,0.0657942218672155,,0.0667318188080071,0.0661650464419852,0.0551867710559226,
110,2020-06-10 00:00:00,0.0664952995092907,,0.066788801610612,0.0668771464500166,0.0551697936148246,
111,2020-06-11 00:00:00,0.139978764263572,,0.1159236588047486,0.0992808011720943,0.074042208758775,
112,2020-06-12 00:00:00,0.1056760954882898,,0.101123919106025,0.0892880905396276,0.069177050684005,
113,2020-06-15 00:00:00,0.1026109600008324,,0.098040141604958,0.0875572578102597,0.0677013644068383,
114,2020-06-16 00:00:00,0.0991351016808211,,0.0937121904867011,0.0850673551932853,0.0665399432473688,
115,2020-06-17 00:00:00,0.0957722342065849,,0.0932436517089926,0.0862014042739975,0.0678634288386455,
