"date","Skewness","Moving average"
2019-07-11,-0.0679583109346204,-0.449689318528655
2019-07-12,-0.092629291713214,-0.44918334359123
2019-07-15,-0.0666042938686863,-0.448797108480244
2019-07-16,-0.072081260062514,-0.448058784250577
2019-07-17,-0.187849966625736,-0.448058123490793
2019-07-18,-0.297830154417524,-0.448373190600704
2019-07-19,-0.155452917512024,-0.448891072101296
2019-07-22,-0.21960913444322,-0.448860644475627
2019-07-23,0.0775106327516728,-0.448516653743567
2019-07-24,-0.00737965945413886,-0.448577711182075
2019-07-25,-0.0690728291770868,-0.449007920442704
2019-07-26,0.138559327097147,-0.448371219327405
2019-07-29,0.0183134446845073,-0.448810881526055
2019-07-30,-0.0525609507328458,-0.449269015757986
2019-07-31,0.134361672867669,-0.449038486646028
2019-08-01,-0.570860607502834,-0.451116672064257
2019-08-02,-0.797984302671113,-0.454446992498389
2019-08-05,-0.87659890998324,-0.457878057047848
2019-08-06,-0.813494197437818,-0.460546019999122
2019-08-07,-0.683627068594315,-0.462953874025589
2019-08-08,-0.861497415814177,-0.462120076280957
2019-08-09,-0.674007002105588,-0.461877128814257
2019-08-12,-0.749988806059507,-0.463865294270464
2019-08-13,-0.779471437706688,-0.463800966048278
2019-08-14,-0.77057529212915,-0.465581311787848
2019-08-15,-0.681394996582976,-0.466337177084015
2019-08-16,-0.517532523377973,-0.466049097860227
2019-08-19,-0.416890892914569,-0.466345927265159
2019-08-20,-0.458694959049785,-0.466045110801621
2019-08-21,-0.439507131577431,-0.465746560297996
2019-08-22,-0.471013741161805,-0.465097790147696
2019-08-23,-0.630792313748827,-0.46631779999944
2019-08-26,-0.559689552760848,-0.467039400121989
2019-08-27,-0.472056979571515,-0.467924291249185
2019-08-28,-0.512787524993735,-0.468638829492801
2019-08-29,-0.323098168080955,-0.468184994411862
2019-08-30,-0.291756987486013,-0.468130074482652
2019-09-03,-0.416889746467065,-0.468910831251998
2019-09-04,-0.421880427136504,-0.469268295844838
2019-09-05,-0.1755276973441,-0.468784054994078
2019-09-06,-0.278794691336167,-0.46866113953061
2019-09-09,-0.266232319644745,-0.468977526865188
2019-09-10,-0.163123369044396,-0.468377534857424
2019-09-11,-0.0349343606225172,-0.467206576133185
2019-09-12,0.0134069026611681,-0.466925568535106
2019-09-13,-0.0355376667531828,-0.466668171714392
2019-09-16,-0.273138042535296,-0.467823372853025
2019-09-17,-0.104367130631417,-0.468412259988659
2019-09-18,-0.123644930260243,-0.468586569767765
2019-09-19,-0.316542799059435,-0.469128514928647
2019-09-20,-0.394642937119333,-0.470173587464861
2019-09-23,-0.288891293836588,-0.470751689864674
2019-09-24,-0.321251682560218,-0.471948712445549
2019-09-25,-0.0319647618428752,-0.47137034857617
2019-09-26,-0.181463164396338,-0.471419512702072
2019-09-27,-0.359822982842175,-0.47239492342949
2019-09-30,-0.38032977121019,-0.473221215165276
2019-10-01,-0.342223158848932,-0.474183865176568
2019-10-02,-0.308190502550982,-0.476728908368928
2019-10-03,-0.318278319228668,-0.478924592268322
2019-10-04,-0.316164527080662,-0.481009166136132
2019-10-07,-0.420615489247639,-0.483349404086014
2019-10-08,-0.401331335355152,-0.485610947962215
2019-10-09,-0.386575180519132,-0.486167693934478
2019-10-10,-0.4188478538721,-0.486677844032842
2019-10-11,-0.358342116014643,-0.487689959457746
2019-10-14,-0.246216367022996,-0.488826516061884
2019-10-15,-0.0994933795203063,-0.489410286405584
2019-10-16,-0.144584689108911,-0.489573964156086
2019-10-17,-0.143244504648532,-0.489559121590738
2019-10-18,-0.296558393835034,-0.490033234143777
2019-10-21,-0.214192886879002,-0.489644651426594
2019-10-22,-0.161661573299946,-0.488750520082643
2019-10-23,-0.152195945149543,-0.487673450402635
2019-10-24,-0.178182653071985,-0.486651977904632
2019-10-25,-0.19074744596448,-0.48536964562918
2019-10-28,-0.0356020872231207,-0.483580859613395
2019-10-29,0.0365505241387711,-0.482420783192823
2019-10-30,-0.126414817322847,-0.481142980427277
2019-10-31,-0.380473291944417,-0.481616673121722
2019-11-01,-0.15198007003721,-0.481015278569418
2019-11-04,-0.154464056953396,-0.4807803967387
2019-11-05,-0.178182691542301,-0.480774855769152
2019-11-06,-0.260901500300046,-0.481683626046653
2019-11-07,0.113375034778285,-0.47981964234109
2019-11-08,0.161769819595348,-0.47756919167591
2019-11-11,0.1069576399885,-0.47596911063357
2019-11-12,0.00819923158347715,-0.474742898252492
2019-11-13,0.041208982382989,-0.473889634165582
2019-11-14,-0.135635109307934,-0.473581193581685
2019-11-15,-0.187007144331124,-0.472424595419799
2019-11-18,-0.165479342707642,-0.47143462796187
2019-11-19,-0.324024886611316,-0.471248236261801
2019-11-20,-0.383123866183365,-0.471289310698505
2019-11-21,-0.225839313105902,-0.471363882575214
2019-11-22,-0.185402761109196,-0.470864134175529
2019-11-25,-0.259662554657325,-0.471541639848692
2019-11-26,-0.20924573366768,-0.472271198097257
2019-11-27,-0.212681704303076,-0.47216783193163
2019-11-29,-0.286926276018512,-0.471749105749824
2019-12-02,-0.237449662799595,-0.471522408316226
2019-12-03,-0.264346565456069,-0.471392875254008
2019-12-04,-0.387576544194968,-0.469325314448499
2019-12-05,-0.179747618926484,-0.465776047884788
2019-12-06,-0.286454410020772,-0.463477994200537
2019-12-09,-0.505319023785081,-0.462524458304776
2019-12-10,-0.399717566070101,-0.461995923345643
2019-12-11,-0.335083930678065,-0.461718024822929
2019-12-12,-0.397045652489273,-0.461554448666876
2019-12-13,-0.297823226722879,-0.4596908170682
2019-12-16,-0.113921499916321,-0.457656913505662
2019-12-17,-0.202398587166836,-0.456615486987424
2019-12-18,-0.177391047574116,-0.454122420264924
2019-12-19,0.00442821001701589,-0.451051727704594
2019-12-20,-0.0275423547640358,-0.446408341865182
2019-12-23,-0.0724763670164309,-0.442761288828752
2019-12-24,-0.0116267163310403,-0.438574430304571
2019-12-26,-0.103064089347835,-0.435127968966391
2019-12-27,-0.141914498000592,-0.432304909125188
2019-12-30,-0.288491799334666,-0.432019707419174
2019-12-31,-0.125095354860594,-0.427951781306826
2020-01-02,-0.107527472859842,-0.425770453797702
2020-01-03,-0.353448718390205,-0.424509773683093
2020-01-06,-0.468784233455341,-0.423944846067498
2020-01-07,-0.354070044001099,-0.421851089477051
2020-01-08,-0.426931212406942,-0.421654748746587
2020-01-09,-0.469349691381024,-0.421524839233293
2020-01-10,-0.364462669709503,-0.421292235585767
2020-01-13,-0.369970368139005,-0.420618169984984
2020-01-14,-0.314738725118882,-0.418967948435754
2020-01-15,-0.359233459640131,-0.418389253872851
2020-01-16,-0.400917406712208,-0.418356001266103
2020-01-17,-0.287775568756557,-0.41699145477643
2020-01-21,-0.446285906390882,-0.41576615954281
2020-01-22,-0.470735558195336,-0.414374993895839
2020-01-23,-0.534795391431047,-0.415226691017845
2020-01-24,-0.54270463477071,-0.414723778141051
2020-01-27,-0.607200683314766,-0.414119449469921
2020-01-28,-0.488794885342496,-0.414101969935952
2020-01-29,-0.45868983302777,-0.412800690061677
2020-01-30,-0.50614944887972,-0.413682775912081
2020-01-31,-0.720552333607381,-0.415501543827494
2020-02-03,-0.570163125550126,-0.416620748294898
2020-02-04,-0.526495481714351,-0.418498102268811
2020-02-05,-0.511355362907474,-0.419257389289079
